age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,montant_augmentation_precedente,inertie_poste,revenu_par_niveau,satisfaction_globale,satisfaction_min,satisfaction_max,performance,hs_et_salaire_bas,jeune_faible_anciennete,serial-worker,poste_x_niveau,formations_par_an,part_sans_promotion
40,M,19626,Célibataire,Consulting,Directeur Technique,1,21,20,7,0,2,14,3,Transformation Digitale,Occasionnel,4,9,3,2,5,3,1,4,3,Non,14.000000000000002,2410,0.35,3925.19,2.75,1,4,1,0,0,0,Directeur Technique | N5,0.095,0.2
21,F,2070,Célibataire,Consulting,Assistant de Direction,1,2,2,2,0,6,1,1,Entrepreunariat,Occasionnel,2,2,4,2,1,2,3,4,3,Oui,11.0,205,1.0,2069.98,3.25,2,4,1,1,1,0,Assistant de Direction | N1,2.0,1.0
39,M,6782,Célibataire,Consulting,Consultant,9,9,5,4,0,2,9,3,Infra & Cloud,Aucun,0,3,3,3,2,2,3,2,3,Non,15.0,885,0.8,3390.98,2.5,2,3,0,0,0,1,Consultant | N2,0.333,0.0
36,M,7779,Célibataire,Consulting,Tech Lead,2,18,11,9,0,0,18,4,Infra & Cloud,Aucun,0,9,1,3,2,4,1,3,4,Non,20.0,1296,0.818,3889.48,2.25,1,4,1,0,0,0,Tech Lead | N2,0.0,0.0
31,M,2791,Marié(e),Commercial,Représentant Commercial,0,3,2,2,1,4,20,3,Infra & Cloud,Frequent,2,2,3,4,1,4,1,3,3,Non,12.0,299,1.0,2790.97,2.75,1,4,-1,0,0,0,Représentant Commercial | N1,1.333,1.0
28,M,3201,Marié(e),Consulting,Assistant de Direction,0,6,5,3,0,2,2,1,Infra & Cloud,Occasionnel,0,4,1,2,1,2,1,1,3,Non,17.0,465,0.6,3200.97,1.25,1,2,1,0,0,0,Assistant de Direction | N1,0.333,0.0
35,M,4968,Divorcé(e),Commercial,Cadre Commercial,1,5,5,2,1,3,11,2,Marketing,Frequent,0,2,4,3,2,4,4,3,3,Non,11.0,492,0.4,2483.99,3.75,3,4,0,0,0,0,Cadre Commercial | N2,0.5,0.0
49,M,13120,Marié(e),Commercial,Cadre Commercial,6,22,9,8,1,3,8,4,Entrepreunariat,Occasionnel,2,3,4,2,4,2,2,3,3,Non,17.0,1906,0.889,3279.99,2.75,2,4,1,0,0,1,Cadre Commercial | N4,0.3,0.222
34,M,4033,Célibataire,Consulting,Tech Lead,2,5,3,2,0,3,2,2,Infra & Cloud,Frequent,0,2,4,3,2,3,4,2,3,Non,11.0,400,0.667,2016.49,3.25,2,4,0,0,0,0,Tech Lead | N2,0.75,0.0
29,F,3291,Divorcé(e),Consulting,Assistant de Direction,0,8,7,5,2,2,10,3,Infra & Cloud,Frequent,1,1,4,3,1,2,4,2,3,Non,14.000000000000002,404,0.714,3290.97,3.0,2,4,0,0,0,0,Assistant de Direction | N1,0.25,0.143
42,M,4272,Célibataire,Consulting,Consultant,4,16,1,0,0,3,29,3,Transformation Digitale,Occasionnel,0,0,2,1,2,4,1,3,3,Non,19.0,682,0.0,2135.99,2.5,1,4,2,0,0,0,Consultant | N2,1.5,0.0
29,M,5056,Marié(e),Consulting,Tech Lead,1,10,10,7,1,2,8,1,Transformation Digitale,Occasionnel,1,2,2,2,2,4,3,2,3,Oui,15.0,659,0.7,2527.99,2.75,2,4,1,0,0,0,Tech Lead | N2,0.182,0.1
38,M,2844,Marié(e),Ressources Humaines,Ressources Humaines,1,7,7,6,1,2,1,3,Ressources Humaines,Occasionnel,5,0,3,4,1,3,4,4,3,Non,13.0,327,0.857,2843.97,3.5,3,4,-1,0,0,0,Ressources Humaines | N1,0.25,0.714
28,M,2703,Divorcé(e),Consulting,Assistant de Direction,1,3,3,1,1,2,6,3,Infra & Cloud,Frequent,0,2,3,2,1,3,4,3,3,Oui,14.000000000000002,332,0.333,2702.97,3.25,3,4,1,1,0,0,Assistant de Direction | N1,0.5,0.0
18,M,1904,Célibataire,Consulting,Consultant,1,0,0,0,0,0,8,1,Transformation Digitale,Aucun,0,0,3,3,1,3,4,3,3,Non,12.0,204,0.0,1903.98,3.25,3,4,0,0,1,0,Consultant | N1,0.0,0.0
33,F,8224,Célibataire,Commercial,Cadre Commercial,0,6,5,2,0,3,9,4,Marketing,Occasionnel,0,3,1,3,2,1,1,3,3,Oui,17.0,1195,0.4,4111.98,1.5,1,3,0,0,0,0,Cadre Commercial | N2,0.5,0.0
41,M,4766,Marié(e),Consulting,Consultant,3,6,1,0,1,4,12,4,Infra & Cloud,Occasionnel,0,0,2,3,1,4,1,3,3,Oui,11.0,472,0.0,4765.95,2.5,1,4,0,1,0,0,Consultant | N1,2.0,0.0
31,M,2610,Marié(e),Consulting,Consultant,1,2,2,2,1,5,15,3,Transformation Digitale,Frequent,2,2,3,3,1,3,3,2,3,Non,12.0,280,1.0,2609.97,2.75,2,3,0,0,0,0,Consultant | N1,1.667,1.0
37,F,5731,Divorcé(e),Consulting,Manager,7,9,6,2,2,2,25,2,Transformation Digitale,Occasionnel,1,3,3,2,2,4,3,3,3,Non,13.0,659,0.333,2865.49,3.25,3,4,1,0,0,1,Manager | N2,0.286,0.167
27,M,2539,Marié(e),Consulting,Assistant de Direction,1,4,4,2,1,0,6,3,Infra & Cloud,Occasionnel,2,2,4,2,1,3,3,3,3,Non,13.0,292,0.5,2538.97,3.25,3,4,1,0,0,0,Assistant de Direction | N1,0.0,0.5
34,F,5714,Marié(e),Commercial,Cadre Commercial,1,6,6,5,0,3,9,1,Infra & Cloud,Occasionnel,1,3,2,3,2,3,1,2,4,Non,20.0,952,0.833,2856.99,2.0,1,3,1,0,0,0,Cadre Commercial | N2,0.429,0.167
35,M,4323,Célibataire,Ressources Humaines,Ressources Humaines,1,6,5,4,0,2,8,4,Entrepreunariat,Occasionnel,1,4,3,3,1,3,2,1,3,Non,17.0,628,0.8,4322.96,2.25,1,3,0,0,0,0,Ressources Humaines | N1,0.333,0.2
29,F,7336,Marié(e),Commercial,Cadre Commercial,1,11,11,8,1,3,23,1,Infra & Cloud,Occasionnel,3,10,4,2,3,1,1,1,3,Non,13.0,844,0.727,2445.33,1.75,1,4,1,0,0,0,Cadre Commercial | N3,0.25,0.273
40,F,13499,Célibataire,Consulting,Directeur Technique,9,20,18,7,0,3,9,4,Transformation Digitale,Frequent,2,13,2,3,3,3,3,2,3,Non,17.0,1961,0.389,4499.65,2.5,2,3,0,0,0,1,Directeur Technique | N3,0.158,0.111
42,M,13758,Célibataire,Commercial,Cadre Commercial,0,22,21,9,0,2,12,3,Infra & Cloud,Frequent,13,14,3,3,4,1,2,2,3,Oui,12.0,1474,0.429,3439.49,2.0,1,3,0,0,0,0,Cadre Commercial | N4,0.091,0.619
42,M,5155,Célibataire,Commercial,Cadre Commercial,7,9,6,4,0,3,4,4,Marketing,Occasionnel,1,5,2,3,2,1,4,4,3,Non,13.0,593,0.667,2577.49,2.75,1,4,0,0,0,1,Cadre Commercial | N2,0.429,0.167
35,M,2258,Marié(e),Consulting,Consultant,6,10,8,0,1,2,1,4,Transformation Digitale,Occasionnel,1,7,4,2,1,3,2,3,3,Non,12.0,242,0.0,2257.98,3.0,2,4,1,0,0,1,Consultant | N1,0.222,0.125
24,M,3597,Célibataire,Consulting,Consultant,8,6,4,3,0,2,24,3,Transformation Digitale,Occasionnel,1,2,4,3,1,2,4,3,4,Non,22.0,649,0.75,3596.96,3.25,2,4,1,0,0,1,Consultant | N1,0.4,0.25
28,F,2515,Marié(e),Consulting,Consultant,1,1,1,1,0,4,12,1,Infra & Cloud,Occasionnel,0,0,3,3,1,4,4,2,3,Oui,11.0,249,1.0,2514.97,3.25,2,4,0,1,1,0,Consultant | N1,2.0,0.0
26,M,4420,Marié(e),Consulting,Consultant,1,8,8,7,1,2,3,4,Transformation Digitale,Occasionnel,0,7,1,4,1,4,2,3,4,Non,22.0,797,0.875,4419.96,2.5,1,4,0,0,0,0,Consultant | N1,0.222,0.0
30,M,6578,Marié(e),Commercial,Cadre Commercial,1,10,10,3,1,3,10,3,Marketing,Occasionnel,1,4,3,2,2,3,1,3,3,Non,18.0,1003,0.3,3288.98,2.5,1,3,1,0,0,0,Cadre Commercial | N2,0.273,0.1
40,F,4422,Marié(e),Consulting,Assistant de Direction,3,16,1,1,1,3,26,2,Transformation Digitale,Frequent,0,0,3,2,2,4,4,1,3,Oui,13.0,509,1.0,2210.99,3.0,1,4,1,1,0,0,Assistant de Direction | N2,1.5,0.0
35,M,10274,Divorcé(e),Consulting,Tech Lead,2,15,7,7,1,2,2,3,Infra & Cloud,Occasionnel,6,4,3,2,3,2,2,4,3,Non,18.0,1567,1.0,3424.66,2.75,2,4,1,0,0,0,Tech Lead | N3,0.25,0.857
34,M,5343,Célibataire,Consulting,Manager,0,14,13,9,0,3,1,3,Transformation Digitale,Frequent,4,9,4,2,2,1,3,3,4,Non,20.0,890,0.692,2671.49,2.75,1,4,2,0,0,0,Manager | N2,0.214,0.308
35,M,2376,Marié(e),Consulting,Consultant,1,2,2,2,1,2,4,4,Autre,Frequent,2,2,4,2,1,4,2,4,3,Non,13.0,273,1.0,2375.98,3.5,2,4,1,0,0,0,Consultant | N1,0.667,1.0
43,F,5346,Célibataire,Commercial,Cadre Commercial,8,7,4,3,0,2,9,3,Marketing,Occasionnel,1,3,1,1,2,3,2,2,3,Non,13.0,615,0.75,2672.99,2.0,1,3,2,0,0,1,Cadre Commercial | N2,0.4,0.25
32,F,2827,Divorcé(e),Commercial,Représentant Commercial,1,1,1,0,3,3,2,1,Infra & Cloud,Aucun,0,0,3,3,1,1,3,3,3,Non,12.0,303,0.0,2826.97,2.5,1,3,0,0,0,0,Représentant Commercial | N1,1.5,0.0
56,F,19943,Divorcé(e),Consulting,Senior Manager,4,28,5,2,1,2,4,4,Entrepreunariat,Occasionnel,4,2,4,3,5,1,4,3,3,Non,13.0,2294,0.4,3988.59,3.0,1,4,0,0,0,0,Senior Manager | N5,0.333,0.8
29,F,3131,Marié(e),Consulting,Consultant,1,10,10,8,1,5,6,1,Transformation Digitale,Occasionnel,0,8,2,3,1,4,1,3,3,Non,13.0,360,0.8,3130.97,2.5,1,4,0,0,0,0,Consultant | N1,0.455,0.0
19,M,2552,Célibataire,Consulting,Assistant de Direction,1,1,1,1,0,4,9,2,Infra & Cloud,Occasionnel,0,0,3,3,1,1,3,3,4,Non,25.0,510,1.0,2551.97,2.5,1,3,1,0,1,0,Assistant de Direction | N1,2.0,0.0
45,F,4477,Marié(e),Consulting,Assistant de Direction,4,7,3,2,1,2,7,3,Transformation Digitale,Occasionnel,0,2,1,3,1,3,3,2,3,Oui,19.0,715,0.667,4476.96,2.25,1,3,0,1,0,0,Assistant de Direction | N1,0.5,0.0
37,F,6474,Marié(e),Consulting,Tech Lead,1,14,14,8,1,2,1,3,Infra & Cloud,Occasionnel,3,11,4,2,2,4,2,2,3,Non,13.0,745,0.571,3236.98,3.0,2,4,1,0,0,0,Tech Lead | N2,0.133,0.214
20,M,3033,Célibataire,Consulting,Consultant,1,2,2,2,0,2,3,3,Infra & Cloud,Occasionnel,1,2,1,2,1,3,1,2,3,Non,12.0,325,1.0,3032.97,1.75,1,3,1,0,1,0,Consultant | N1,0.667,0.5
44,M,2936,Célibataire,Consulting,Assistant de Direction,1,6,6,4,0,4,10,4,Infra & Cloud,Occasionnel,0,2,3,3,1,3,3,3,3,Oui,11.0,291,0.667,2935.97,3.0,3,3,0,1,0,0,Assistant de Direction | N1,0.571,0.0
53,F,18606,Divorcé(e),Consulting,Senior Manager,3,26,7,7,1,6,7,2,Transformation Digitale,Occasionnel,4,7,4,3,5,3,2,3,3,Non,18.0,2838,1.0,3721.19,3.0,2,4,0,0,0,0,Senior Manager | N5,0.75,0.571
29,F,2168,Marié(e),Consulting,Assistant de Direction,0,6,5,4,1,2,15,1,Infra & Cloud,Occasionnel,1,3,2,1,1,4,1,2,3,Oui,18.0,331,0.8,2167.98,2.25,1,4,2,1,0,0,Assistant de Direction | N1,0.333,0.2
22,M,2853,Marié(e),Consulting,Assistant de Direction,0,1,0,0,1,5,3,4,Infra & Cloud,Frequent,0,0,3,2,1,4,2,3,3,Oui,11.0,283,0.0,2852.97,3.0,2,4,1,1,1,0,Assistant de Direction | N1,5.0,0.0
46,F,17048,Marié(e),Commercial,Senior Manager,8,28,26,15,0,2,2,3,Marketing,Occasionnel,15,9,3,3,4,1,1,3,4,Non,23.0,3188,0.577,4261.99,2.0,1,3,1,0,0,1,Senior Manager | N4,0.074,0.577
44,M,2290,Célibataire,Consulting,Assistant de Direction,2,6,0,0,0,3,17,3,Infra & Cloud,Aucun,0,0,4,1,1,3,4,3,3,Non,13.0,263,0.0,2289.98,3.5,3,4,2,0,0,0,Assistant de Direction | N1,3.0,0.0
33,M,3600,Marié(e),Ressources Humaines,Ressources Humaines,1,5,5,4,1,2,2,3,Ressources Humaines,Occasionnel,1,4,2,3,1,3,4,3,3,Non,13.0,414,0.8,3599.96,3.0,2,4,0,0,0,0,Ressources Humaines | N1,0.333,0.2
41,M,2107,Divorcé(e),Consulting,Assistant de Direction,6,5,1,0,1,2,5,2,Infra & Cloud,Aucun,0,0,1,2,1,1,1,1,3,Non,17.0,306,0.0,2106.98,1.0,1,1,1,0,0,1,Assistant de Direction | N1,1.0,0.0
30,M,4115,Divorcé(e),Commercial,Cadre Commercial,8,8,4,3,3,3,29,4,Infra & Cloud,Occasionnel,0,3,3,3,2,1,3,3,3,Non,19.0,657,0.75,2057.49,2.5,1,3,0,0,0,1,Cadre Commercial | N2,0.6,0.0
40,M,4327,Marié(e),Commercial,Cadre Commercial,5,5,0,0,3,2,2,4,Transformation Digitale,Frequent,0,0,2,3,2,2,4,3,3,Non,12.0,464,0.0,2163.49,2.75,2,4,0,0,0,1,Cadre Commercial | N2,2.0,0.0
50,F,17856,Marié(e),Consulting,Senior Manager,2,32,2,2,1,3,2,3,Transformation Digitale,Frequent,2,2,4,3,4,1,3,3,4,Non,22.0,3220,1.0,4463.99,2.75,1,4,1,0,0,0,Senior Manager | N4,1.0,1.0
28,M,3196,Marié(e),Consulting,Consultant,1,6,6,5,3,2,19,4,Transformation Digitale,Occasionnel,3,3,4,2,1,1,3,3,3,Non,12.0,342,0.833,3195.97,2.75,1,4,1,0,0,0,Consultant | N1,0.286,0.5
46,M,19081,Marié(e),Consulting,Directeur Technique,5,25,4,2,1,2,15,2,Infra & Cloud,Occasionnel,0,3,4,3,5,2,1,3,3,Non,11.0,1891,0.5,3816.19,2.5,1,4,0,0,0,1,Directeur Technique | N5,0.4,0.0
35,M,8966,Marié(e),Commercial,Cadre Commercial,3,15,7,7,3,2,17,4,Infra & Cloud,Occasionnel,1,7,3,3,2,1,4,3,3,Oui,15.0,1169,1.0,4482.98,2.75,1,4,0,0,0,0,Cadre Commercial | N2,0.25,0.143
24,F,2210,Marié(e),Consulting,Consultant,1,1,1,0,1,3,17,2,Infra & Cloud,Occasionnel,0,0,4,3,1,2,1,1,3,Non,13.0,254,0.0,2209.98,2.0,1,4,0,0,1,0,Consultant | N1,1.5,0.0
33,F,4539,Marié(e),Commercial,Cadre Commercial,1,10,10,7,1,3,25,3,Transformation Digitale,Frequent,0,1,2,3,2,3,1,2,3,Non,12.0,486,0.7,2269.49,2.0,1,3,0,0,0,0,Cadre Commercial | N2,0.273,0.0
36,M,2741,Divorcé(e),Consulting,Consultant,1,7,7,7,1,4,6,4,Infra & Cloud,Occasionnel,1,7,3,1,1,3,3,3,3,Non,14.000000000000002,337,1.0,2740.97,3.0,3,3,2,0,0,0,Consultant | N1,0.5,0.143
30,M,3491,Divorcé(e),Consulting,Consultant,1,10,10,7,3,4,7,4,Infra & Cloud,Occasionnel,8,9,3,3,2,3,1,2,3,Non,13.0,402,0.7,1745.49,2.25,1,3,0,0,0,0,Consultant | N2,0.364,0.8
44,M,4541,Célibataire,Consulting,Assistant de Direction,1,20,20,11,0,3,29,4,Autre,Occasionnel,13,17,4,3,2,4,2,3,4,Non,25.0,908,0.55,2270.49,3.25,2,4,1,0,0,0,Assistant de Direction | N2,0.143,0.65
20,M,2678,Célibataire,Commercial,Représentant Commercial,1,2,2,1,0,2,21,3,Marketing,Occasionnel,2,2,3,4,1,4,4,3,3,Non,17.0,389,0.5,2677.97,3.5,3,4,-1,0,1,0,Représentant Commercial | N1,0.667,1.0
46,M,7379,Divorcé(e),Consulting,Tech Lead,2,12,6,3,1,3,2,4,Entrepreunariat,Occasionnel,1,4,4,3,2,4,3,2,3,Non,11.0,731,0.5,3689.48,3.25,2,4,0,0,0,0,Tech Lead | N2,0.429,0.167
42,M,6272,Marié(e),Ressources Humaines,Ressources Humaines,7,10,4,3,1,3,2,5,Transformation Digitale,Aucun,0,3,4,4,2,1,1,4,3,Non,16.0,865,0.75,3135.98,2.5,1,4,-1,0,0,1,Ressources Humaines | N2,0.6,0.0
60,M,5220,Divorcé(e),Commercial,Cadre Commercial,0,12,11,7,1,3,7,4,Marketing,Occasionnel,1,9,2,4,2,4,2,3,3,Oui,18.0,796,0.636,2609.99,2.75,2,4,-1,0,0,0,Cadre Commercial | N2,0.25,0.091
32,F,2743,Marié(e),Consulting,Consultant,1,2,2,2,1,2,13,3,Autre,Frequent,2,2,3,2,1,2,3,3,4,Non,20.0,457,1.0,2742.97,2.75,2,3,2,0,0,0,Consultant | N1,0.667,1.0
32,F,4998,Célibataire,Consulting,Assistant de Direction,4,10,8,7,0,2,2,2,Infra & Cloud,Frequent,0,7,4,3,2,3,4,3,3,Oui,14.000000000000002,614,0.875,2498.99,3.5,3,4,0,0,0,0,Assistant de Direction | N2,0.222,0.0
36,F,10252,Divorcé(e),Consulting,Tech Lead,2,17,7,7,1,2,1,3,Entrepreunariat,Occasionnel,7,7,3,1,3,1,3,3,4,Oui,21.0,1779,1.0,3417.32,2.5,1,3,3,0,0,0,Tech Lead | N3,0.25,1.0
33,M,2781,Marié(e),Consulting,Assistant de Direction,0,15,14,10,1,5,9,3,Transformation Digitale,Occasionnel,4,10,1,3,1,4,2,3,3,Non,13.0,320,0.714,2780.97,2.5,1,4,0,0,0,0,Assistant de Direction | N1,0.333,0.286
40,F,6852,Divorcé(e),Commercial,Cadre Commercial,7,7,5,1,1,2,10,3,Entrepreunariat,Occasionnel,1,3,2,2,2,2,2,4,3,Non,12.0,734,0.2,3425.98,2.5,2,4,1,0,0,1,Cadre Commercial | N2,0.333,0.2
25,M,4950,Célibataire,Commercial,Cadre Commercial,0,5,4,3,0,4,10,4,Infra & Cloud,Occasionnel,1,1,3,3,2,4,2,3,3,Non,14.000000000000002,608,0.75,2474.99,3.0,2,4,0,0,0,0,Cadre Commercial | N2,0.8,0.25
30,M,3579,Marié(e),Consulting,Assistant de Direction,0,12,11,9,1,2,1,3,Transformation Digitale,Occasionnel,5,7,4,3,1,2,1,3,4,Oui,21.0,621,0.818,3578.96,2.5,1,4,1,1,0,0,Assistant de Direction | N1,0.167,0.455
42,F,13191,Marié(e),Consulting,Directeur Technique,3,20,1,0,0,6,26,5,Transformation Digitale,Frequent,0,0,1,3,3,1,3,3,3,Oui,17.0,1917,0.0,4396.99,2.0,1,3,0,0,0,0,Directeur Technique | N3,3.0,0.0
35,F,10377,Marié(e),Commercial,Cadre Commercial,4,16,13,2,1,6,8,2,Marketing,Aucun,4,12,3,2,3,4,2,2,3,Oui,11.0,1028,0.154,3458.99,2.75,2,4,1,0,0,0,Cadre Commercial | N3,0.429,0.308
27,M,2235,Marié(e),Consulting,Assistant de Direction,1,9,9,7,2,3,14,3,Infra & Cloud,Occasionnel,6,8,1,3,1,1,4,2,3,Oui,14.000000000000002,274,0.778,2234.98,2.0,1,4,0,1,0,0,Assistant de Direction | N1,0.3,0.667
54,F,10502,Divorcé(e),Consulting,Tech Lead,7,33,5,4,1,2,1,4,Infra & Cloud,Frequent,1,4,4,3,3,3,1,1,3,Non,17.0,1526,0.8,3500.65,2.25,1,4,0,0,0,1,Tech Lead | N3,0.333,0.2
44,F,2011,Marié(e),Consulting,Assistant de Direction,1,10,10,5,1,5,2,1,Infra & Cloud,Occasionnel,7,7,1,4,1,4,4,3,3,Non,13.0,231,0.5,2010.98,3.0,1,4,-1,0,0,0,Assistant de Direction | N1,0.455,0.7
19,F,1859,Célibataire,Consulting,Assistant de Direction,1,1,1,1,0,2,10,3,Transformation Digitale,Aucun,0,0,1,2,1,2,2,4,4,Oui,25.0,372,1.0,1858.98,2.25,1,4,2,1,1,0,Assistant de Direction | N1,1.0,0.0
29,F,3760,Divorcé(e),Consulting,Assistant de Direction,1,3,3,2,3,5,1,3,Infra & Cloud,Occasionnel,1,2,1,3,1,4,1,3,3,Non,15.0,490,0.667,3759.96,2.25,1,4,0,0,0,0,Assistant de Direction | N1,1.25,0.333
54,M,17779,Marié(e),Consulting,Directeur Technique,3,36,10,9,0,2,3,3,Infra & Cloud,Occasionnel,0,9,4,3,4,4,1,3,3,Non,14.000000000000002,2183,0.9,4444.74,3.0,1,4,0,0,0,0,Directeur Technique | N4,0.182,0.0
31,M,6833,Marié(e),Consulting,Manager,1,6,6,5,0,2,11,2,Transformation Digitale,Occasionnel,0,1,3,3,2,1,4,2,3,Oui,12.0,732,0.833,3416.48,2.5,1,4,0,0,0,0,Manager | N2,0.286,0.0
31,F,6812,Célibataire,Consulting,Manager,1,10,10,9,0,2,24,3,Transformation Digitale,Occasionnel,1,8,3,2,2,1,2,3,3,Non,19.0,1088,0.9,3405.98,2.25,1,3,1,0,0,0,Manager | N2,0.182,0.1
59,F,5171,Célibataire,Commercial,Cadre Commercial,5,13,6,1,0,2,3,3,Infra & Cloud,Occasionnel,0,5,3,2,2,4,4,3,3,Non,17.0,751,0.167,2585.49,3.5,3,4,1,0,0,1,Cadre Commercial | N2,0.286,0.0
43,M,19740,Marié(e),Consulting,Directeur Technique,3,25,8,7,1,2,3,3,Infra & Cloud,Occasionnel,0,7,3,1,5,4,2,3,3,Non,14.000000000000002,2424,0.875,3947.99,3.0,2,4,2,0,0,0,Directeur Technique | N5,0.222,0.0
49,M,18711,Marié(e),Consulting,Senior Manager,2,23,1,0,1,2,4,2,Transformation Digitale,Occasionnel,0,0,1,2,5,3,3,4,3,Non,13.0,2153,0.0,3742.19,2.75,1,4,1,0,0,0,Senior Manager | N5,1.0,0.0
36,M,3692,Marié(e),Consulting,Assistant de Direction,1,12,11,10,0,2,3,3,Entrepreunariat,Frequent,0,7,3,3,1,2,3,2,3,Non,12.0,396,0.909,3691.96,2.5,2,3,0,0,0,0,Assistant de Direction | N1,0.167,0.0
48,M,2559,Célibataire,Consulting,Consultant,5,7,1,0,0,4,2,2,Entrepreunariat,Occasionnel,0,0,4,4,1,2,3,2,3,Non,11.0,254,0.0,2558.97,2.75,2,4,-1,0,0,1,Consultant | N1,2.0,0.0
27,M,2517,Divorcé(e),Consulting,Assistant de Direction,1,5,5,3,3,2,4,2,Infra & Cloud,Occasionnel,0,3,1,3,1,3,2,3,3,Non,11.0,249,0.6,2516.97,2.25,1,3,0,0,0,0,Assistant de Direction | N1,0.333,0.0
29,M,6623,Divorcé(e),Consulting,Manager,1,6,6,0,2,2,7,3,Infra & Cloud,Occasionnel,1,0,3,3,2,4,2,3,3,Oui,11.0,656,0.0,3311.48,3.0,2,4,0,0,0,0,Manager | N2,0.286,0.167
48,M,18265,Célibataire,Consulting,Directeur Technique,6,25,1,0,0,3,1,3,Infra & Cloud,Occasionnel,0,0,4,2,5,4,3,4,3,Non,12.0,1957,0.0,3652.99,3.75,3,4,1,0,0,1,Directeur Technique | N5,1.5,0.0
29,F,16124,Divorcé(e),Consulting,Directeur Technique,3,9,7,7,2,2,1,3,Infra & Cloud,Occasionnel,1,7,4,2,4,4,2,2,3,Non,14.000000000000002,1980,1.0,4030.99,3.0,2,4,1,0,0,0,Directeur Technique | N4,0.25,0.143
34,F,2585,Marié(e),Consulting,Assistant de Direction,0,2,1,0,0,5,20,3,Entrepreunariat,Occasionnel,0,0,3,4,1,3,4,2,3,Non,17.0,376,0.0,2584.97,3.0,2,4,-1,0,0,0,Assistant de Direction | N1,2.5,0.0
44,M,18213,Marié(e),Commercial,Senior Manager,7,26,22,9,1,5,5,3,Marketing,Occasionnel,3,10,2,3,5,2,3,3,3,Non,11.0,1805,0.409,3642.59,2.5,2,3,0,0,0,1,Senior Manager | N5,0.217,0.136
33,M,8380,Divorcé(e),Commercial,Cadre Commercial,0,10,9,8,2,3,10,5,Marketing,Occasionnel,0,8,4,4,3,3,4,3,3,Oui,14.000000000000002,1029,0.889,2793.32,3.5,3,4,-1,0,0,0,Cadre Commercial | N3,0.3,0.0
19,F,2994,Célibataire,Consulting,Assistant de Direction,1,1,1,0,0,2,25,3,Infra & Cloud,Occasionnel,0,1,2,4,1,4,4,3,3,Oui,12.0,321,0.0,2993.97,3.25,2,4,-1,1,1,0,Assistant de Direction | N1,1.0,0.0
23,M,1223,Marié(e),Consulting,Assistant de Direction,1,1,1,0,1,2,1,2,Infra & Cloud,Occasionnel,0,1,4,3,1,3,4,3,4,Non,22.0,221,0.0,1222.99,3.5,3,4,1,0,1,0,Assistant de Direction | N1,1.0,0.0
25,M,1118,Célibataire,Commercial,Représentant Commercial,1,1,1,0,0,4,24,1,Infra & Cloud,Frequent,1,0,3,1,1,4,4,3,3,Oui,14.000000000000002,137,0.0,1117.99,3.5,3,4,2,1,1,0,Représentant Commercial | N1,2.0,1.0
26,M,2875,Célibataire,Consulting,Assistant de Direction,1,8,8,5,0,2,4,2,Infra & Cloud,Occasionnel,2,2,3,3,1,4,2,2,4,Oui,20.0,479,0.625,2874.97,2.75,2,4,1,1,0,0,Assistant de Direction | N1,0.222,0.25
45,F,18824,Célibataire,Commercial,Senior Manager,2,26,24,10,0,2,2,3,Marketing,Occasionnel,1,11,1,1,5,2,1,3,3,Oui,16.0,2596,0.417,3764.79,1.75,1,3,2,0,0,0,Senior Manager | N5,0.08,0.042
55,M,13577,Divorcé(e),Consulting,Manager,1,34,33,9,1,3,8,1,Transformation Digitale,Aucun,15,0,4,2,4,2,4,3,3,Oui,15.0,1771,0.273,3394.24,3.25,2,4,1,0,0,0,Manager | N4,0.088,0.455
21,F,2625,Célibataire,Consulting,Consultant,1,2,2,2,0,2,10,2,Infra & Cloud,Frequent,2,2,1,2,1,3,3,1,4,Non,20.0,438,1.0,2624.97,2.0,1,3,2,0,1,0,Consultant | N1,0.667,1.0
46,F,18789,Marié(e),Commercial,Senior Manager,2,26,11,4,1,2,4,2,Marketing,Occasionnel,0,8,4,2,5,2,3,3,3,Non,14.000000000000002,2307,0.364,3757.79,3.0,2,4,1,0,0,0,Senior Manager | N5,0.167,0.0
34,F,4538,Célibataire,Commercial,Cadre Commercial,0,4,3,2,0,3,2,3,Marketing,Occasionnel,0,2,3,3,2,1,4,3,3,Oui,12.0,486,0.667,2268.99,2.75,1,4,0,1,0,0,Cadre Commercial | N2,0.75,0.0
51,M,19847,Divorcé(e),Commercial,Senior Manager,4,31,29,10,1,5,9,3,Infra & Cloud,Frequent,11,10,4,3,5,2,1,2,4,Oui,24.0,3841,0.345,3969.39,2.25,1,4,1,0,0,0,Senior Manager | N5,0.167,0.379
